alert_id,source_system,device_name,device_identifier,organization_name,network_name,alert_type,severity,alert_message,occurred_at,ingestion_time,alert_category,alert_hour,alert_day,severity_score,device_alert_count
d25257a56a9708f2e94fc5eda17e4c6d,NCentral,005-IGEL-UMS01,10.5.6.6,Signorelli Company,,Memory,Info,"Total Physical Memory: 15.95 GB
 Used Physical Memory: 14.66 GB
 Free Physical Memory: 1.29 GB
 Physical Memory Usage: 92.00 %
 Total Virtual Memory: 20.67 GB
 Used Virtual Memory: 16.57 GB
 Free Virtual Memory: 4.10 GB
 Virtual Memory Usage: 80.00 %
 Top Process 1: tomcat10 (64 bit)
 Top Process 2: elasticsearch-service-x64 (64 bit)
 Top Process 3: SentinelAgent (64 bit)
 Top Process 4: RMClient (64 bit)
 Top Process 5: MsMpEng (64 bit)
 PID of Process 1: 5824
 PID of Process 2: 5596
 PID of Process 3: 18044
 PID of Process 4: 14068
 PID of Process 5: 16224
 User of Process 1: NT AUTHORITY\SYSTEM
 User of Process 2: NT AUTHORITY\SYSTEM
 User of Process 3: NT AUTHORITY\SYSTEM
 User of Process 4: SIGNORELLICOMP\DHLadmin
 User of Process 5: NT AUTHORITY\SYSTEM
 Physical Memory for Process 1: 4.98 GB
 Physical Memory for Process 2: 1.50 GB
 Physical Memory for Process 3: 1.42 GB
 Physical Memory for Process 4: 881.95 MB
 Physical Memory for Process 5: 344.56 MB
 Virtual Memory for Process 1: 5.41 GB
 Virtual Memory for Process 2: 2.43 GB
 Virtual Memory for Process 3: 401.77 MB
 Virtual Memory for Process 4: 1.17 GB
 Virtual Memory for Process 5: 353.77 MB",2025-11-25 09:23:36.000000,2026-03-14 14:13:58.560982,Other,9,2025-11-25,1.0,22
MTI5NDE4NDU0ODE3MDE0MjQ2MSw2NTA1MTA1NzYyMjE5NTg1MjI1,Auvik,slhvSCdist01,MTI5NDE4NDU0ODE3MDE0MjQ2MSw2NDgyNTU4NzQ2NDQ1NzQ4NTY2,HVP SLHV South County,,Network Element Offline,Unknown,Device Online Status is now equal to Online,2025-11-25 15:34:47.067000,2026-03-14 17:06:08.384803,Device Down,15,2025-11-25,,28
680442344,NCentral,HOVDC004,10.108.1.58,Ocean Point Terminals (LTB),,Windows Event Log,Critical,"Event Log Module Status: 0
The Last Record Number of the eventlog type that current event entry belongs to: 0
# of duplicate events: 1.00 Events
Source: NETLOGON
Category: None
Event ID: 5781
User (If Applicable): N/A
Computer: HOVDC004.hovensa.com
Event Description: Dynamic registration or deletion of one or more DNS records associated with DNS domain 'hovensa.com.' failed.  These records are used by other computers to locate this server as a domain controller (if the specified domain is an Active Directory domain) or as an LDAP server (if the specified domain is an application partition).  

Possible causes of failure include:  
- TCP/IP properties of the network connections of this computer contain wrong IP address(es) of the preferred and alternate DNS servers 
- Specified preferred and alternate DNS servers are not running 
- DNS server(s) primary for the records to be registered is not running 
- Preferred or alternate DNS servers are configured with wrong root hints 
- Parent DNS zone contains incorrect delegation to the child zone authoritative for the DNS records that failed registration  

USER ACTION  
Fix possible misconfiguration(s) specified above and initiate registration or deletion of the DNS records by running 'nltest.exe /dsregdns' from the command prompt on the domain controller or by restarting Net Logon service on the domain controller.
Event Log Name: System
Event Log Type: warning
Event Log Date Time: 2025-11-25 10:49:03",2025-11-25 09:19:04.000000,2026-03-14 14:13:58.560982,Other,9,2025-11-25,3.0,16
1227524333,NCentral,DC3,10.0.1.24,Wyffels,,CPU,Critical,"CPU Usage: 100.00 %
Top Process 1: agent
Top Process 2: SentinelAgent
Top Process 3: MsMpEng
Top Process 4: SentinelStaticEngineScanner
Top Process 5: Rio
PID of Process 1: 3268
PID of Process 2: 3668
PID of Process 3: 3216
PID of Process 4: 4780
PID of Process 5: 5460
User of Process 1: NT AUTHORITY\SYSTEM
User of Process 2: NT AUTHORITY\SYSTEM
User of Process 3: NT AUTHORITY\SYSTEM
User of Process 4: NT AUTHORITY\LOCAL SERVICE
User of Process 5: NT AUTHORITY\SYSTEM
CPU Usage for Process 1: 22.00 %
CPU Usage for Process 2: 7.00 %
CPU Usage for Process 3: 6.00 %
CPU Usage for Process 4: 3.00 %
CPU Usage for Process 5: 3.00 %",2025-11-25 09:07:28.000000,2026-03-14 14:13:58.560982,CPU Issue,9,2025-11-25,3.0,2
1058771511,NCentral,LBTDC001,10.108.1.1,Ocean Point Terminals (LTB),,Windows Event Log,Critical,"Event Log Module Status: 0
The Last Record Number of the eventlog type that current event entry belongs to: 0
# of duplicate events: 1.00 Events
Source: NETLOGON
Category: None
Event ID: 5805
User (If Applicable): N/A
Computer: LBTDC001.LBTERMINALS.COM
Event Description: The session setup from the computer LBCTXVDI5 failed to authenticate. The following error occurred: 
Access is denied.
Event Log Name: System
Event Log Type: error
Event Log Date Time: 2025-11-25 10:49:25",2025-11-25 09:16:01.000000,2026-03-14 14:13:58.560982,Other,9,2025-11-25,3.0,33
784453144,NCentral,AmesUtility,10.0.4.6,Wyffels,,CPU,Critical,"CPU Usage: 94.00 %
Top Process 1: minionhost
Top Process 2: WmiPrvSE
Top Process 3: TiWorker
Top Process 4: QBW
Top Process 5: AutomationManager.AgentService
PID of Process 1: 2443
PID of Process 2: 25691
PID of Process 3: 1934
PID of Process 4: 1798
PID of Process 5: 14146
User of Process 1: NT AUTHORITY\NETWORK SERVICE
User of Process 2: NT AUTHORITY\LOCAL SERVICE
User of Process 3: NT AUTHORITY\LOCAL SERVICE
User of Process 4: NT AUTHORITY\SYSTEM
User of Process 5: NT AUTHORITY\LOCAL SERVICE
CPU Usage for Process 1: 17.00 %
CPU Usage for Process 2: 32.00 %
CPU Usage for Process 3: 21.00 %
CPU Usage for Process 4: 31.00 %
CPU Usage for Process 5: 5.00 %",2025-11-25 08:15:39.000000,2026-03-14 15:04:21.229953,CPU Issue,8,2025-11-25,3.0,93
721565556,NCentral,HOVDC005,10.108.6.37,Ocean Point Terminals (LTB),,Windows Event Log,Critical,"Event Log Module Status: 0
The Last Record Number of the eventlog type that current event entry belongs to: 0
# of duplicate events: 1.00 Events
Source: NETLOGON
Category: None
Event ID: 5781
User (If Applicable): N/A
Computer: HOVDC004.hovensa.com
Event Description: Dynamic registration or deletion of one or more DNS records associated with DNS domain 'hovensa.com' failed.
Event Log Name: System
Event Log Type: warning
Event Log Date Time: 2025-11-25 10:16:35",2025-11-25 08:16:35.000000,2026-03-14 15:04:26.246489,Other,8,2025-11-25,3.0,36
MTA4MzgxOTEyOTIzODk1MDY1Myw5MzQyMzMzNjYwNDAwOTA1MzA4,Auvik,DMG-SLO-AP01,MTA4MzgxOTEyOTIzODk1MDY1Myw5ODc2NTUwMjQ0ODUzMzA0OTky,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,This network element has gone offline   Ubiquiti U6+,2025-11-25 14:45:13.353000,2026-03-14 16:07:53.218407,Device Down,14,2025-11-25,2.0,30
MTE3NTAxNjAyNzA5MzE3NzA4NSwyNjkwMzYzNDM4NTk3MjIyMTYx,Auvik,Adaptive Security Appliance 'outside' interface on dpOBTfw01.dyopathcorp.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw1NjQ1NzkzMjE4MzQ4MTI3NTMx,DYOPATH Oakbrook Terrace Lab/Depot,,Internet Connection is Lost,Unknown,The internet connection for this default gateway (12.207.114.41) has been restored,2025-11-25 14:45:38.996000,2026-03-14 16:07:55.220441,Other,14,2025-11-25,,22
MTA4MzgxOTEyOTIzODk1MDY1MywxOTk5NTYwMzI5MTc1MzkyNDU0,Auvik,DMG-SLO-AP02,MTA4MzgxOTEyOTIzODk1MDY1Myw2MDU2NzI3NDM1NTQyNDAzMzY3,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,This network element has gone offline   Meraki MR44,2025-11-25 14:46:01.037000,2026-03-14 16:07:56.222223,Device Down,14,2025-11-25,2.0,19
MTA4MzgxOTEyOTIzODk1MDY1MywyMjcyMjYzNTU0MzU1NTIwNDE2,Auvik,DMG-SLO-AP02,MTA4MzgxOTEyOTIzODk1MDY1Myw2MDU2NzI3NDM1NTQyNDAzMzY3,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,This network element has gone offline   Ubiquiti U6+,2025-11-25 14:46:30.477000,2026-03-14 16:07:59.223844,Device Down,14,2025-11-25,2.0,19
MTE3NTAxNjAyNzA5MzE3NzA4NSwxMTE2NzU2NDUwNDE2NDc0NTU5,Auvik,Adaptive Security Appliance 'outside' interface on dpOBTfw02.dyopathcorp.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw4ODMwNzA0MDA1Njg1OTM0OTc0,DYOPATH Oakbrook Terrace Lab/Depot,,Internet Connection is Lost,Unknown,"The internet connection for this default gateway (12.207.114.35) has been lost

VPN/Direct connect to device in question
Validate interface status
Contact carrier and verify circuit status, if no LOA/support information, contact POC
If status is good, Initiate Crisis management, warm handoff to IS - Networking",2025-11-25 14:47:05.681000,2026-03-14 17:06:08.293527,Other,14,2025-11-25,,15
MTI5NDE4NDU0ODE3MDE0MjQ2MSw4NzE1Mjc4MzQ1NDA5ODI0MTQy,Auvik,slhvSCdist01,MTI5NDE4NDU0ODE3MDE0MjQ2MSw2NDgyNTU4NzQ2NDQ1NzQ4NTY2,HVP SLHV South County,,Network Element Offline,Unknown,"This network element has gone offline   Cisco WS-C2960XR-48FPD-I

SD Tasks
VPN into client/Log into Meraki portal depending on device
Connect to nearest connected device (IE, if it's a server out, connect to connected switch to validate interface status)
If it's up: problem with Auvik: Open support ticket with Auvik via Support option in lower right
If down, verify ISP is showing site as up.
If ISP shows down, begin crisis management, Validate power on device with client
If power is good, warm handoff to IS - Networking team
If you cannot contact the client, hold off on warm handoff until Power can be verified.",2025-11-25 14:47:33.815000,2026-03-14 17:06:08.294672,Device Down,14,2025-11-25,,28
MTE3NTAxNjAyNzA5MzE3NzA4NSw3NDUxNTg3NjAyMDYzNjcxNTQx,Auvik,Adaptive Security Appliance 'outside' interface on dpOBTfw02.dyopathcorp.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw4ODMwNzA0MDA1Njg1OTM0OTc0,DYOPATH Oakbrook Terrace Lab/Depot,,Internet Connection is Lost,Unknown,The internet connection for this default gateway (12.207.114.35) has been restored,2025-11-25 14:48:06.251000,2026-03-14 17:06:08.295766,Other,14,2025-11-25,,15
MTEzOTQ0OTI3MTk4NzI3ODU4OSw3NjAwMjA2OTIxOTAxNTE2NTY3,Auvik,HAN-AZURE-ASAV,MTEzOTQ0OTI3MTk4NzI3ODU4OSw3NjE0MTIyOTA5MTMyMTc0Nzcz,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 14:48:31.704000,2026-03-14 17:06:08.296841,Network Issue,14,2025-11-25,3.0,43
114438651352541823,Meraki,slhvDC-EDGE25,23GC-9X4V-7FEW,HVP SLHV Data Center, slhvDC Port Vincent,Port failure,Warning,Port failure,2025-11-25 17:37:54.000000,2026-03-14 17:06:27.775861,Other,17,2025-11-25,2.0,89
ODYwNDE2MjgzNzY5NTQxMzczLDQ1ODI0OTA3MjEzNzQ3ODA5Nzk,Auvik,asa-edge-01.corp.local,ODYwNDE2MjgzNzY5NTQxMzczLDYyMzgwNTE2MjMxMjY3MjQwMzM,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.41 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 14:49:06.623000,2026-03-14 17:06:08.298009,Network Issue,14,2025-11-25,3.0,47
MTE3NTAxNjAyNzA5MzE3NzA4NSw1OTYyODExMjIxNjIzMDczMTIx,Auvik,dpOBTlabsw01.dyopath.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw1ODg4MDg2MzY4NTExNTg2NzA3,DYOPATH Oakbrook Terrace Lab/Depot,,Network Element Offline,Unknown,"This network element has gone offline   Meraki MS225-48FP

SD Tasks
VPN into client/Log into Meraki portal depending on device
Connect to nearest connected device (IE, if it's a server out, connect to connected switch to validate interface status)
If it's up: problem with Auvik: Open support ticket with Auvik via Support option in lower right
If down, verify ISP is showing site as up.
If ISP shows down, begin crisis management, Validate power on device with client
If power is good, warm handoff to IS - Networking team
If you cannot contact the client, hold off on warm handoff until Power can be verified.",2025-11-25 14:49:30.184000,2026-03-14 17:06:08.299027,Device Down,14,2025-11-25,,9
MTA4MzgxOTEyOTIzODk1MDY1MywxODE2NDUyOTQzMDgyODczNDcy,Auvik,DMG-SLO-AP01,MTA4MzgxOTEyOTIzODk1MDY1Myw5ODc2NTUwMjQ0ODUzMzA0OTky,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,Device Online Status is now equal to Online,2025-11-25 14:49:40.771000,2026-03-14 17:06:08.299933,Device Down,14,2025-11-25,2.0,30
ODYwNDE2MjgzNzY5NTQxMzczLDg3NTY2MjQyODcwNjUzODg4MzY,Auvik,asa5515x-01.kslinc.net,ODYwNDE2MjgzNzY5NTQxMzczLDk3MDc1MjIyMjM4MzAxOTAwNjI,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,The VPN remote gateway 12.207.114.35 is now reachable,2025-11-25 14:49:53.322000,2026-03-14 17:06:08.300991,Network Issue,14,2025-11-25,3.0,60
ODYwNDE2MjgzNzY5NTQxMzczLDI4NTYyNzI5OTA2NzMzNjYxMjk,Auvik,asav-02.dyopathcorp.com,ODYwNDE2MjgzNzY5NTQxMzczLDQyNjE5MTI3OTk3MDI5NjgwNjA,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 14:50:21.101000,2026-03-14 17:06:08.301964,Network Issue,14,2025-11-25,3.0,55
ODYwNDE2MjgzNzY5NTQxMzczLDU0MDgzMjM5MzYzOTA2NTE1NjU,Auvik,asav-02.dyopathcorp.com,ODYwNDE2MjgzNzY5NTQxMzczLDQyNjE5MTI3OTk3MDI5NjgwNjA,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 181.222.0.102 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 14:50:33.805000,2026-03-14 17:06:08.303023,Network Issue,14,2025-11-25,3.0,55
MTEzOTQ0OTI3MTk4NzI3ODU4OSwyNjI4MjE1NjI3MDM0MjUxMDMw,Auvik,asa-edge-01.corp.local,MTEzOTQ0OTI3MTk4NzI3ODU4OSw2OTY3NjA5MzY0MTM1Nzc0Mzk3,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.41 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 14:51:04.180000,2026-03-14 17:06:08.304172,Network Issue,14,2025-11-25,3.0,47
NzQ4NzkzMDQ3NDMyNzk0ODc3LDYzOTgxMzM1NDI1MTY2NjA0Njc,Auvik,asa5515x-01.kslinc.net,NzQ4NzkzMDQ3NDMyNzk0ODc3LDUxNzkxMjgzODE3Nzk0NzM4ODQ,Hanover Company Azure,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 14:51:30.999000,2026-03-14 17:06:08.304944,Network Issue,14,2025-11-25,3.0,60
MTE3NTAxNjAyNzA5MzE3NzA4NSwxNzU3OTQwODA1NzM2MjE4NzU2,Auvik,dpOBTlabsw01.dyopath.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw1ODg4MDg2MzY4NTExNTg2NzA3,DYOPATH Oakbrook Terrace Lab/Depot,,Network Element Offline,Unknown,Device Online Status is now equal to Online,2025-11-25 14:52:13.962000,2026-03-14 17:06:08.305755,Device Down,14,2025-11-25,,9
NzQ4NzkzMDQ3NDMyNzk0ODc3LDE5NzIwOTI2MjcwMjU2MzMzMzU,Auvik,asav-02.dyopathcorp.com,NzQ4NzkzMDQ3NDMyNzk0ODc3LDQ1Njg5OTkyMTUxNjE4NTAxNjg,Hanover Company Azure,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 14:52:35.764000,2026-03-14 17:06:08.306431,Network Issue,14,2025-11-25,3.0,55
MTE2NzQyMDIwMzUzMTg2Njg3Nyw3NDQwNjE4MzUxMzk1NzcyMTM5,Auvik,GigabitEthernet1/0/23 on dyoOBTextsw01.dyopath.com,MTE2NzQyMDIwMzUzMTg2Njg3NywyMTg2NTI4NTc1Njg2OTEyMzk0,DYOPATH Oakbrook Terrace,,Interface Status Mismatch,Warning,Interface GigabitEthernet1/0/23 (Connection to firewall outside interface) on dyoOBTextsw01.dyopath.com is administratively Up and has gone Down. It's connected to Gi1/1 on dyo-core-fw01.,2025-11-25 14:52:58.131000,2026-03-14 17:06:08.307544,Other,14,2025-11-25,2.0,1
MTA4MzgxOTEyOTIzODk1MDY1Myw1MTgyNTQzMjI5NDU5NjQ2MTI1,Auvik,DMG-SLO-AP02,MTA4MzgxOTEyOTIzODk1MDY1Myw2MDU2NzI3NDM1NTQyNDAzMzY3,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,This network element has gone offline   Meraki MR46,2025-11-25 14:53:14.934000,2026-03-14 17:06:08.308450,Device Down,14,2025-11-25,2.0,19
MTE2NzQyMDIwMzUzMTg2Njg3NywyMTA3NDUwNDIyNTkzMTEyNTE1,Auvik,GigabitEthernet1/0/8 on dyoOBTextsw02.dyopath.com,MTE2NzQyMDIwMzUzMTg2Njg3Nyw2NDQzNDA3NjQ0MDAwNDk2NTA0,DYOPATH Oakbrook Terrace,,Interface Status Mismatch,Warning,Interface GigabitEthernet1/0/8 (Uplink to Core Switch) on dyoOBTextsw02.dyopath.com is administratively Up and has gone Down. It's connected to wan2 on dyo-sch-fw01a.,2025-11-25 14:53:23.910000,2026-03-14 17:06:08.309554,Other,14,2025-11-25,2.0,4
NzQ4NzkzMDQ3NDMyNzk0ODc3LDI0MzY5ODE0ODY4NzgyMTIzNDQ,Auvik,asav-02.dyopathcorp.com,NzQ4NzkzMDQ3NDMyNzk0ODc3LDQ1Njg5OTkyMTUxNjE4NTAxNjg,Hanover Company Azure,,VPN remote gateway is Lost,Critical,The VPN remote gateway 12.207.114.35 is now reachable,2025-11-25 14:54:09.781000,2026-03-14 17:06:08.310701,Network Issue,14,2025-11-25,3.0,55
MTEzOTQ0OTI3MTk4NzI3ODU4OSw4MDkxMDUxNzQ0NDEzNjc2OTcy,Auvik,HAN-AZURE-ASAV,MTEzOTQ0OTI3MTk4NzI3ODU4OSw3NjE0MTIyOTA5MTMyMTc0Nzcz,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 14:54:49.169000,2026-03-14 17:06:08.311648,Network Issue,14,2025-11-25,3.0,43
MTA4MzgxOTEyOTIzODk1MDY1Myw4Mzk2Njk4NjEwMzA3Mjg2MjE0,Auvik,DMG-SLO-AP01,MTA4MzgxOTEyOTIzODk1MDY1Myw5ODc2NTUwMjQ0ODUzMzA0OTky,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,This network element has gone offline   Meraki MR46,2025-11-25 14:55:12.147000,2026-03-14 17:06:08.312648,Device Down,14,2025-11-25,2.0,30
MTE3NTAxNjAyNzA5MzE3NzA4NSw4MjE5MjE0MDgwNzkwNTU1MzA0,Auvik,dyoOBTdepotsw02.dyopathcorp.com,MTE3NTAxNjAyNzA5MzE3NzA4NSwzNDgxMDMxMDk5NDc3NjE5MDMy,DYOPATH Oakbrook Terrace Lab/Depot,,Network Element Offline,Unknown,"This network element has gone offline   Cisco WS-C2960XR-48FPD-I

SD Tasks
VPN into client/Log into Meraki portal depending on device
Connect to nearest connected device (IE, if it's a server out, connect to connected switch to validate interface status)
If it's up: problem with Auvik: Open support ticket with Auvik via Support option in lower right
If down, verify ISP is showing site as up.
If ISP shows down, begin crisis management, Validate power on device with client
If power is good, warm handoff to IS - Networking team
If you cannot contact the client, hold off on warm handoff until Power can be verified.",2025-11-25 14:55:51.213000,2026-03-14 17:06:08.313433,Device Down,14,2025-11-25,,10
ODYwNDE2MjgzNzY5NTQxMzczLDM5NTA0NjEzNzg4Mjg1NDQyMTk,Auvik,HAN-AZURE-ASAV,ODYwNDE2MjgzNzY5NTQxMzczLDE0NjUzNzE2MDAzNTcxODA1NDk,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 68.200.197.100 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 14:56:05.230000,2026-03-14 17:06:08.314275,Network Issue,14,2025-11-25,3.0,43
ODYwNDE2MjgzNzY5NTQxMzczLDkyMTkxNzEyNjc3OTIyMzA3NTM,Auvik,asa5515x-01.kslinc.net,ODYwNDE2MjgzNzY5NTQxMzczLDk3MDc1MjIyMjM4MzAxOTAwNjI,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 45.202.163.49 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 14:56:51.214000,2026-03-14 17:06:08.314978,Network Issue,14,2025-11-25,3.0,60
ODYwNDE2MjgzNzY5NTQxMzczLDUxMDg2MTU1Nzk3OTQzOTUzMDM,Auvik,asa5515x-01.kslinc.net,ODYwNDE2MjgzNzY5NTQxMzczLDk3MDc1MjIyMjM4MzAxOTAwNjI,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,The VPN remote gateway 45.202.163.49 is now reachable,2025-11-25 14:57:13.840000,2026-03-14 17:06:08.315534,Network Issue,14,2025-11-25,3.0,60
MTE2NzQyMDIwMzUzMTg2Njg3Nyw0MzcxNzM0OTE5MDc2MTUxMzQ0,Auvik,GigabitEthernet1/0/8 on dyoOBTextsw02.dyopath.com,MTE2NzQyMDIwMzUzMTg2Njg3Nyw2NDQzNDA3NjQ0MDAwNDk2NTA0,DYOPATH Oakbrook Terrace,,Interface Status Mismatch,Warning,The operational status for interface GigabitEthernet1/0/8 (Uplink to Core Switch) on dyoOBTextsw02.dyopath.com is now Up and its administrative status is now Up. It's connected to wan2 on dyo-sch-fw01a.,2025-11-25 14:57:43.751000,2026-03-14 17:06:08.316067,Other,14,2025-11-25,2.0,4
